id,created,text,lat,long,category,geom
7.08629e+17,3/12/2016 12:22,"15:22 it's nice expanding Ngong road, but wasn't there any other way except cutting all the~more ⇢ https://t.co/MskhOXfaPn via @Dr_F_Francis",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08629e+17,3/12/2016 12:22,"15:21 it's nice expanding Ngong road, but wasn't there any other way except cutting all the~more ⇢ https://t.co/MskhOXfaPn via @Dr_F_Francis",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08628e+17,3/12/2016 12:17,"15:17 so sad, trees massacre going on now along Ngong road from Ushumi to Coptic Hospital 😠😠😠  https://t.co/AIpwCvlsIH via @Dr_F_Francis",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08627e+17,3/12/2016 12:15,15:15 Incidents of cars burning are on the increase .  https://t.co/fk3Pdqjdff via @jaykashed,-1.249806,36.846795,NONE,SRID=4326;POINT(-1.249806 36.846795)
7.08627e+17,3/12/2016 12:12,15:12 Ngong road expansion project is underway. via @blacqlegend,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08625e+17,3/12/2016 12:03,15:03 @sadopi254 Ngong Rd kushikana but inasonga faida kwa muuza miwa. via @litswa,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.08624e+17,3/12/2016 12:01,15:01 Outside green park parking lot to athi river  https://t.co/l7DGlWwoBe via @Engineer_James1,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08624e+17,3/12/2016 12:01,15:00 More antics  https://t.co/g4w0jy8pHm via @jaykashed,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08624e+17,3/12/2016 12:00,15:00 #IDontCareEvenIfYou drive carelessly on thika road Maisha ni yako but chunga usilete maafa via @SimonNgania,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08623e+17,3/12/2016 11:59,14:58 Police pale gurunanak just at the tunnel end ... matatu zinadivert ndani ya tunnel.. noma sana!! via @sadopi254,,,NONE,SRID=4326;POINT(nan nan)
7.08623e+17,3/12/2016 11:58,14:58 What's happening on Nyayo Stadium. Lusaka road is jam packed &amp; not moving. via @ChegeDanko,-1.304637,36.826557999999999,traffic,SRID=4326;POINT(-1.304637 36.826558)
7.08623e+17,3/12/2016 11:58,14:58 @jaykashed. You will notice that all the new matts do not have seat belts. Passengers are not keen at using them. via @oakalls,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08623e+17,3/12/2016 11:57,14:57 This mat headed to Tala has been stopped in Buru for being on wron~more ⇢ https://t.co/g5p2u7CvDR https://t.co/rrikf5G0EY via @Mukami1,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08623e+17,3/12/2016 11:55,14:55  https://t.co/8kBtlCkjja via @princejoelkenya,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08623e+17,3/12/2016 11:55,14:55 don't know what we should do about this Kenyatta Market turning of~more ⇢ https://t.co/q0pdNevgKC https://t.co/Q3gbwGbfk8 via @Keeplah,-1.306729,36.803663,NONE,SRID=4326;POINT(-1.306729 36.803663)
7.08623e+17,3/12/2016 11:55,14:55 @KideroEvans RCC is a company needed to be denied contract. Industrial Area over one year they've done nothing. via @ndolomakau12,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08621e+17,3/12/2016 11:49,14:48 @KideroEvans how can 1 km of road take 5 years. is there a timeline to complete likoni a~more ⇢ https://t.co/197KKLmDfl via @kevinouma,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0862e+17,3/12/2016 11:46,14:46 @KideroEvans is the county government concerned on these cowboy contractors rcc construction via @kevinouma,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0862e+17,3/12/2016 11:46,14:45 @ntsa_kenya wondering how this unroadworthy matatu belonging to karagi t sacco on the road  https://t.co/FbbpVx55vT via @jnjui,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0862e+17,3/12/2016 11:45,14:45 James Gichuru Rd has become a nightmare on Saturdays @county_nairobi via @bbossoxx,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.0862e+17,3/12/2016 11:44,"14:44 @KenyaAirports with so much traffic at the new security checking at JKIA, why are there on~more ⇢ https://t.co/0s1OY1jrOK via @Prital1",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0862e+17,3/12/2016 11:44,"14:43 Trees cut down along Ngong rd, from Ring Road Kilimani all the way to Ngong Hills Hotel.  https://t.co/oWbXQbo9t7 via @MombasaCGW",-1.299426,36.791944000000001,NONE,SRID=4326;POINT(-1.299426 36.791944)
7.0862e+17,3/12/2016 11:43,14:43 the chinese have taken a month to complete the national park section ofnthe bypass @KideroEvans via @kevinouma,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08619e+17,3/12/2016 11:42,14:42 Ngong road cutting of trees road construction but why cut them ?????  https://t.co/enAWYqg9FB via @kigensostenToo,-4.024534,39.719865999999996,NONE,SRID=4326;POINT(-4.024534 39.719866)
7.08619e+17,3/12/2016 11:41,14:41 who gave the tender to this guys rcc construction likoni road has taken 5 years #firerccconstruction via @kevinouma,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08619e+17,3/12/2016 11:41,14:41 accident at Hamza outbound btwn 2 personal cars. Single lane blocked. Slight tailback 1440h via @emmwirichia,-1.296938,36.876598999999999,accident,SRID=4326;POINT(-1.296938 36.876599)
7.08619e+17,3/12/2016 11:41,14:40 Traffic heads up: zero traffic jam on Valley Road. #0-100RealQuick via @H_fauz,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08619e+17,3/12/2016 11:40,14:39 Accra road is no longer tarmac towards tearoom it's just a gravelled path Smh* via @jacquelke,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08618e+17,3/12/2016 11:38,14:37 As the chinese complete southern bypass rcc workers idle away on~more ⇢ https://t.co/k6FTLfn4P9 https://t.co/NVgEPTcyfR via @kevinouma,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08618e+17,3/12/2016 11:37,14:36 Project expand ngong road to ease up traffic jam has commenced. #Excited! via @H_fauz,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08616e+17,3/12/2016 11:31,14:31 #KAM069K @ntsa_kenya How did this matatu pass road worth test/ins~more ⇢ https://t.co/yDXFh2JdmB https://t.co/PESvzR0mnT via @JPaskton,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08616e+17,3/12/2016 11:28,14:28 whats wrong with Thika road? Another car burnt at Roysambu! via @kibuimoses,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08614e+17,3/12/2016 11:23,14:23 how difficult is it to obey yellow boxes in Yaya? Yaani lazima some of you get forced to obey laws. 😔 via @gichy_gooner,-1.292211,36.787248999999996,NONE,SRID=4326;POINT(-1.292211 36.787249)
7.08614e+17,3/12/2016 11:22,"14:21 If Jogoo road traffick doesnt irritate you, you're ready for marriage. via @Shabzzy_",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08611e+17,3/12/2016 11:08,14:08 Evidently rules are not for a sizeable number of Kenyans.Messy ri~more ⇢ https://t.co/sZ0xcOwFlk https://t.co/GgQMfdf8mx via @mukwanja,-1.233029,36.875160000000001,NONE,SRID=4326;POINT(-1.233029 36.87516)
7.08608e+17,3/12/2016 10:58,13:57 @county_nairobi why the money minting on a road that decends more so got no stops?  https://t.co/YbnTdu1xjc via @odhiamboq,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08607e+17,3/12/2016 10:55,13:54 how's Mombasa road to Athi River via @Argentum49,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08607e+17,3/12/2016 10:52,13:52 now these cops at Nyayo stadium roundabout seem not to be using basic modula oblang~more ⇢ https://t.co/EmNjHJsVIT via @kenyanthoughts,-1.2919615,36.841590600000004,NONE,SRID=4326;POINT(-1.2919615 36.8415906)
7.08606e+17,3/12/2016 10:48,13:48 @IPSRoadSafety Driver's must obey instructions given byconstruc~more ⇢ https://t.co/IpoTTF5wrf https://t.co/E2Vp9G2SEo via @NjeruMunyi,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08601e+17,3/12/2016 10:30,13:30 UPDATE : THIKA ROAD ROYSAMBU BURNING CAR situation under control  https://t.co/yVYcgMSlLs via @MombasaCGW,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08601e+17,3/12/2016 10:29,13:28 something is wrong on #ThikaRd vehicles burn on a stretch on 1km so often via @Itsjason254,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08601e+17,3/12/2016 10:28,13:28 speed gun NTSA @ kinungi via @ndiemasky,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.086e+17,3/12/2016 10:24,"13:24 NeverShouldOneStop thinking
of how we can improve kenyan transport. via @EvansMeja",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08599e+17,3/12/2016 10:21,13:21 Thika superhighway jam kiasi cos car on fire at Roysambu  https://t.co/831uazMq33 via @sanchezksmith31,-1.218213,36.892994999999999,traffic,SRID=4326;POINT(-1.218213 36.892995)
7.08597e+17,3/12/2016 10:15,13:15 UmmoInner antics!  https://t.co/tjCNYN6nas via @JacobOkello2010,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08597e+17,3/12/2016 10:14,13:13 Machakos County  https://t.co/oJC8ekruJX via @alexsabuni,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08597e+17,3/12/2016 10:13,13:13 Car on fire at Thika road TRM. Traffic towards town crazy @PRSA_Roadsafety  https://t.co/s5dxBDCm0X via @jaylowvuli,-1.221192,36.889817000000001,NONE,SRID=4326;POINT(-1.221192 36.889817)
7.08597e+17,3/12/2016 10:13,13:12 Heavy traffic jam on Lusaka rd at this hour. via @VincentAwange,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08595e+17,3/12/2016 10:07,13:07 witeithei inbound Thija  https://t.co/KOGVX8xOLM via @njorogemuigai,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08595e+17,3/12/2016 10:07,13:07 A car just went up in flames at roysambu . police on the scene via @djkingspin_256,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08595e+17,3/12/2016 10:06,"13:06 CURRENT SITUATION : CAR ROYSAMBU , THIKA ROAD  https://t.co/6QHze2i6Bv via @MombasaCGW",-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08594e+17,3/12/2016 10:02,13:02 A car has exploded on thika road at Roysambu via @myk_LVB,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08593e+17,3/12/2016 9:59,12:59 SITUATION: The fire on Vehicle burning at Roysambu bridge has been put off #NAIROBI  https://t.co/sUEYGxIq1v via @MombasaCGW,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08593e+17,3/12/2016 9:57,12:57 @ntsa_kenya @pnkariuki Let Nairobi enjoy jam-free weekends - remove cops manning junct~more ⇢ https://t.co/5RbzXLXXVt via @Wachirah247,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08592e+17,3/12/2016 9:54,12:53 what's the state of the road from Olé Sereni to Carnivore? Is it tarmac? via @TMswahili,-1.322978,36.802106000000002,NONE,SRID=4326;POINT(-1.322978 36.802106)
7.08592e+17,3/12/2016 9:52,12:52 Vehicle burning  https://t.co/e3ASqGrayF via @moseiz,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08592e+17,3/12/2016 9:52,12:52 Thika rd near Roysambu  https://t.co/xjeLq22euw via @zollz,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08591e+17,3/12/2016 9:52,12:51 vehicle burning on roysambu bridge  https://t.co/4VIOLTwHao via @moseiz,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.08591e+17,3/12/2016 9:50,12:50 @KideroEvans ur minions r using teargas to chase hawkers on streets. Isn't there an alter~more ⇢ https://t.co/mRYknIxFPV via @tonynjue,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08591e+17,3/12/2016 9:50,12:50 Shocked to find all the trees cut along Ngong Rd! What happened to conserving the Environm~more ⇢ https://t.co/sJ2pt0h1vw via @mspujaj,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08591e+17,3/12/2016 9:49,12:48 snarl up approaching Kimende ntsa dealing with speedstars via @lisabagga,-0.982339,36.629139000000002,NONE,SRID=4326;POINT(-0.982339 36.629139)
7.08591e+17,3/12/2016 9:48,12:48 vehicle on fire at Roysambu.  https://t.co/jxcMRYhkum via @krissmakubi,-1.218213,36.892994999999999,NONE,SRID=4326;POINT(-1.218213 36.892995)
7.0859e+17,3/12/2016 9:47,12:47 #Caution...a car on fire along Thika Rd next to Kasarani police stn. Drive carefully.  https://t.co/38MDadyycX via @KhisaC,-1.2196263,36.891465099999998,NONE,SRID=4326;POINT(-1.2196263 36.8914651)
7.08586e+17,3/12/2016 9:29,12:29 how is muranga thika road. via @TIMOTHY24701880,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08586e+17,3/12/2016 9:29,"12:28 one hour not moving Ngara,this jam nkt via @imukonambi",NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08585e+17,3/12/2016 9:27,"12:26 @TransportKE ,this Jamari Ngara is eating our time,where are men in blue,is there a go slow??? via @imukonambi",NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08582e+17,3/12/2016 9:16,12:16 General Info  https://t.co/LbuM39TRYt via @jaykashed,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08582e+17,3/12/2016 9:15,"12:14 @achesosi ""Athiriver to Machakos complete stand still.Trucks all over.""",-4.024534,39.719865999999996,NONE,SRID=4326;POINT(-4.024534 39.719866)
7.08582e+17,3/12/2016 9:14,12:14 How is Mombasa road via @achesosi,-4.024534,39.719865999999996,NONE,SRID=4326;POINT(-4.024534 39.719866)
7.0858e+17,3/12/2016 9:06,12:06 So @ntsa_kenya is raising the stakes by lowering urban speed limits to 30kph. And nil advance communication. via @RayMusumba,-1.37984,36.770278999999995,NONE,SRID=4326;POINT(-1.37984 36.770279)
7.0858e+17,3/12/2016 9:06,"12:06 @_benjiey watch out ,thika is always very busy sato. via @kingchege",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08579e+17,3/12/2016 9:03,12:02 All the traffic in Kenya asked to go to Thika today. via @_benjiey,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08577e+17,3/12/2016 8:54,11:54 Athiriver to Machakos complete stand still.Trucks all over. via @kyalo__,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08575e+17,3/12/2016 8:47,"11:46 Ngong rd substation to be interrupted briefly. Affecting parts of Ngong rd, Kibera,Kilimani, Ngumo and environs. via @tycoontraffic",-1.318122,36.778321000000005,NONE,SRID=4326;POINT(-1.318122 36.778321)
7.08574e+17,3/12/2016 8:43,11:42 mombasa road from athiriver to green park not good at all crazy traffic via @mimstok,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08572e+17,3/12/2016 8:35,11:35 Wahudumu wa mashirika 7 ya matatu waandamana kulalamikia usawa  https://t.co/l5gsxYyQHm https://t.co/KUymS9moma via @HiviSasa,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.08572e+17,3/12/2016 8:33,11:32 everyone praises their mechanics and will never tell you the flaws. Typically human. via @kenyanthoughts,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08571e+17,3/12/2016 8:32,11:32 Ntsa on mombasa road at mombasa cement via @mimstok via @KMkevo,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08571e+17,3/12/2016 8:29,11:28 ThingsKenyansWontStopDoing Turning matatus into lil clubs  https://t.co/5EjFGcnc1O via @TrueBoyMe,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0857e+17,3/12/2016 8:28,"11:28 I find people riding bicycles are obedient to traffick rules handsignals and all,more than bodaboda motorcyclists.. via @jammax_1",NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08569e+17,3/12/2016 8:24,"11:23 #Attention guy's take care, Speed cop's in Mt.View, Kangemi on both side's of the road via @AbbassEddyNdeda",-1.2640976,36.746976700000005,NONE,SRID=4326;POINT(-1.2640976 36.7469767)
7.08569e+17,3/12/2016 8:23,11:23 ThingsKenyansWontStopDoing making transport the most super and luxurious art  https://t.co/jlTqonz87l via @TrueBoyMe,-1.257841,36.700928999999995,NONE,SRID=4326;POINT(-1.257841 36.700929)
7.08568e+17,3/12/2016 8:18,11:18 There is a group of Maasai women wanachomwa na jua outside a Maa leader residence in Muthaiga via @juanmuriango,-1.260091,36.843350999999998,NONE,SRID=4326;POINT(-1.260091 36.843351)
7.08565e+17,3/12/2016 8:08,11:08 mat za membly huwa wapi in town via @kamothokufuor,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.08565e+17,3/12/2016 8:07,11:07 @ntsa_kenya How comes you do not come to clear jams on Mombasa road you only show up to check on speed on a Saturday? via @pnkariuki,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08565e+17,3/12/2016 8:06,11:05 south c magari hazisongi ata kidogo via @dankasesh,NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08563e+17,3/12/2016 8:00,"10:59 despite driving a 2500cc Japanese jalopy, a Porsche Cayenne overtook me on the road~more ⇢ https://t.co/uptKFPnev0 via @kenyanthoughts",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08563e+17,3/12/2016 7:58,10:58 It is better to be safe than sorry via @PaulChemrot,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08563e+17,3/12/2016 7:58,10:57 slow down #SpeedKills via @SafeWayRightWay,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08561e+17,3/12/2016 7:52,"10:51 we have to be safe, whatever the case  https://t.co/b0QObRCLY2 via @Moseshuez",NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08561e+17,3/12/2016 7:49,10:49 Signs to Inspect your breaks  https://t.co/M3YZl0G6t6 via @jaykashed,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0856e+17,3/12/2016 7:48,10:48 Motorists who harrass a driver with an L sign are silly we all passed through that stag~more ⇢ https://t.co/12xcCJEuup via @njuguna254,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08558e+17,3/12/2016 7:41,10:40  https://t.co/0giczQUUwg via @SafeWayRightWay,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08556e+17,3/12/2016 7:31,"10:31 traffic jam in Juja twn,could overflow to highway via @charleskaris",NONE,NONE,traffic,SRID=4326;POINT(NONE NONE)
7.08555e+17,3/12/2016 7:27,10:27 speed cops booking cars after mlolongo kaa chonjo. via @Mbisi,-1.397121,36.941614000000001,NONE,SRID=4326;POINT(-1.397121 36.941614)
7.08553e+17,3/12/2016 7:18,10:18 We have @ntsa_kenya guys hiding in bushes to nab speeders. Wha~more ⇢ https://t.co/ssdHRVlrYK https://t.co/BCIhkQ0DgB via @tinamusyimi,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08551e+17,3/12/2016 7:12,10:12 #ThingsKenyansWontStopDoing kupanda matatu in na debe alaf unambia makanga aambie dere azime...@matwana_culture via @addi_sunguch1,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.08551e+17,3/12/2016 7:12,10:11 It's always good to applaud @ntsa_kenya efforts to curb accidents and towards Zero road deaths. via @TurkMugambi,-1.249806,36.846795,accident,SRID=4326;POINT(-1.249806 36.846795)
7.08551e+17,3/12/2016 7:10,10:10 Those countries that have strict qualifications for issuance of driving licences have l~more ⇢ https://t.co/DO7OmwPnj7 via @njuguna254,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.0855e+17,3/12/2016 7:07,10:07 @ntsa_kenya Drivers need to be cautious...do not smoke and drive via @AkureShayo,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.08549e+17,3/12/2016 7:03,10:03 Meanwhile on Valley Rd.  https://t.co/R0nAW8RlK6 via @SpeedlineKE,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08549e+17,3/12/2016 7:02,10:01 Mombasa road from belle vue inbound is crawlling. Kwani watu huenda wapi weekend? . via @FinanceKE,,,NONE,SRID=4326;POINT(nan nan)
7.08549e+17,3/12/2016 7:02,10:01 Acrobats help commuters avoid traffic. I hope can recommend this.  https://t.co/LzTpm5xPmj via @Abdynoor,-1.37984,36.770278999999995,NONE,SRID=4326;POINT(-1.37984 36.770279)
7.08548e+17,3/12/2016 7:01,10:01 Protecting children in their journey to and from school improves life chances and ~more ⇢ https://t.co/bKpijzNswk via @PRSA_Roadsafety,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08548e+17,3/12/2016 7:00,09:59 #ThingsKenyansWontStopDoing kutafta change before boarding a matatu juu ya over-charge #matatuculture via @ItsMaqavely,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.08546e+17,3/12/2016 6:51,09:50 Ngong road looking good from junction towards Karen now.. via @AkureShayo,-1.180448,36.939087999999998,NONE,SRID=4326;POINT(-1.180448 36.939088)
7.08546e+17,3/12/2016 6:50,09:50 Loosing 3282 people on roads in 2months &amp; 7 days is alarming and reckless to a nation the wants development via @SamMacoha,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
7.08545e+17,3/12/2016 6:48,09:48 We have already lost 3282 people on roads as at Last week Friday .. .What's not right? Drivers or Who is against us? via @SamMacoha,NONE,NONE,NONE,SRID=4326;POINT(NONE NONE)
